endpoint,target_power,gender,block_id,block_size,unit_in_block,assignment,stratum_target_n,scheduled_n,top_up_n,top_up_required,analysis_mode,design_mode
heavy_drinking_30d,0.8,Man,198,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,198,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,198,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,198,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,198,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,198,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,198,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,198,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,199,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,199,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,199,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,199,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,199,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,199,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,199,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,199,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,200,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,200,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,200,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,200,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,200,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,200,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,200,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,200,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,201,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,201,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,201,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,201,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,201,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,201,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,201,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,201,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,202,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,202,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,202,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,202,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,202,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,202,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,202,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,202,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,203,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,203,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,203,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,203,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,203,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,203,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,203,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,203,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,204,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,204,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,204,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,204,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,204,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,204,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,204,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,204,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,205,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,205,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,205,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,205,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,205,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,205,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,205,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,205,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,206,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,206,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,206,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,206,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,206,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,206,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,206,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,206,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,207,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,207,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,207,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,207,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,207,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,207,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,207,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,207,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,208,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,208,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,208,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,208,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,208,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,208,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,208,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,208,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,209,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,209,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,209,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,209,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,209,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,209,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,209,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,209,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,210,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,210,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,210,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,210,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,210,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,210,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,210,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,210,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,211,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,211,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,211,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,211,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,211,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,211,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,211,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,211,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,212,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,212,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,212,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,212,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,212,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,212,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,212,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,212,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,213,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,213,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,213,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,213,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,213,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,213,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,213,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,213,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,214,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,214,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,214,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,214,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,214,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,214,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,214,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,214,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,215,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,215,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,215,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,215,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,215,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,215,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,215,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,215,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,216,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,216,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,216,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,216,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,216,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,216,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,216,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,216,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,217,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,217,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,217,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,217,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,217,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,217,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,217,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,217,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,218,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,218,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,218,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,218,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,218,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,218,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,218,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,218,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,219,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,219,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,219,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,219,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,219,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,219,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,219,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,219,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,220,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,220,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,220,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,220,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,220,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,220,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,220,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,220,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,221,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,221,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,221,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,221,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,221,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,221,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,221,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,221,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,222,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,222,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,222,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,222,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,222,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,222,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,222,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,222,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,223,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,223,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,223,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,223,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,223,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,223,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,223,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,223,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,224,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,224,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,224,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,224,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,224,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,224,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,224,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,224,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,225,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,225,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,225,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,225,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,225,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,225,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,225,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,225,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,226,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,226,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,226,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,226,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,226,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,226,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,226,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,226,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,227,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,227,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,227,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,227,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,227,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,227,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,227,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,227,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,228,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,228,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,228,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,228,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,228,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,228,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,228,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,228,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,229,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,229,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,229,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,229,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,229,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,229,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,229,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,229,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,230,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
